name,path,case,prefix,case_id,sample_set,energy_features
E8_case3_10_sample_59_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E8\case3_10\sample_sample\E8_case3_10_sample_59_1_resampled.wav,case3,case3_10,sample_sample,case3,537.2778239194865
E4_case3_10_sample_59_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E4\case3_10\sample_sample\E4_case3_10_sample_59_1_resampled.wav,case3,case3_10,sample_sample,case3,822.1797401094879
E3_case3_10_sample_58_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E3\case3_10\sample_sample\E3_case3_10_sample_58_1_resampled.wav,case3,case3_10,sample_sample,case3,208.03779230017673
E10_case4_7_sample_38_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E10\case4_7\sample_sample\E10_case4_7_sample_38_2_resampled.wav,case4,case4_7,sample_sample,case4,139.65531955843008
A1_case1_2_sample_7_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A1\case1_2\sample_sample\A1_case1_2_sample_7_2_resampled.wav,case1,case1_2,sample_sample,case1,0.6060420516977842
A8_case2_4_sample_19_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A8\case2_4\sample_sample\A8_case2_4_sample_19_2_resampled.wav,case2,case2_4,sample_sample,case2,289.33476448063453
A9_case1_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A9\case1_2\sample_sample\A9_case1_2_sample_11_2_resampled.wav,case1,case1_2,sample_sample,case1,2.3156433125966203
E1_case4_8_sample_45_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E1\case4_8\sample_sample\E1_case4_8_sample_45_2_resampled.wav,case4,case4_8,sample_sample,case4,810.2284666439746
E11_case2_2_sample_10_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E11\case2_2\sample_sample\E11_case2_2_sample_10_1_resampled.wav,case2,case2_2,sample_sample,case2,291.5630025119281
A5_case4_7_sample_39_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A5\case4_7\sample_sample\A5_case4_7_sample_39_2_resampled.wav,case4,case4_7,sample_sample,case4,444.2531717782681
A8_case4_8_sample_47_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A8\case4_8\sample_sample\A8_case4_8_sample_47_2_resampled.wav,case4,case4_8,sample_sample,case4,289.1150964162289
E2_case3_4_sample_21_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E2\case3_4\sample_sample\E2_case3_4_sample_21_1_resampled.wav,case3,case3_4,sample_sample,case3,302.04904134942564
A6_case1_1_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A6\case1_1\sample_sample\A6_case1_1_sample_11_2_resampled.wav,case1,case1_1,sample_sample,case1,0.27372351613715296
E6_case3_1_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E6\case3_1\sample_sample\E6_case3_1_sample_4_1_resampled.wav,case3,case3_1,sample_sample,case3,378.68092284254226
E7_case3_5_sample_28_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E7\case3_5\sample_sample\E7_case3_5_sample_28_2_resampled.wav,case3,case3_5,sample_sample,case3,576.9953830900333
E6_case4_4_sample_20_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E6\case4_4\sample_sample\E6_case4_4_sample_20_1_resampled.wav,case4,case4_4,sample_sample,case4,378.97230027917897
E11_case4_10_sample_59_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E11\case4_10\sample_sample\E11_case4_10_sample_59_1_resampled.wav,case4,case4_10,sample_sample,case4,291.4731949463598
E1_case3_7_sample_37_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E1\case3_7\sample_sample\E1_case3_7_sample_37_1_resampled.wav,case3,case3_7,sample_sample,case3,642.764827506713
E4_case4_11_sample_62_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E4\case4_11\sample_sample\E4_case4_11_sample_62_2_resampled.wav,case4,case4_11,sample_sample,case4,169.5492810965118
E2_case4_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E2\case4_1\sample_sample\E2_case4_1_sample_2_1_resampled.wav,case4,case4_1,sample_sample,case4,302.03506537828764
E2_case2_3_sample_13_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E2\case2_3\sample_sample\E2_case2_3_sample_13_2_resampled.wav,case2,case2_3,sample_sample,case2,336.27734271491454
E4_case1_1_sample_5_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E4\case1_1\sample_sample\E4_case1_1_sample_5_1_resampled.wav,case1,case1_1,sample_sample,case1,69.65980846777745
E8_case3_2_sample_8_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E8\case3_2\sample_sample\E8_case3_2_sample_8_2_resampled.wav,case3,case3_2,sample_sample,case3,239.65959517402115
A4_case3_5_sample_26_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A4\case3_5\sample_sample\A4_case3_5_sample_26_2_resampled.wav,case3,case3_5,sample_sample,case3,396.78442212263235
E2_case1_2_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E2\case1_2\sample_sample\E2_case1_2_sample_2_1_resampled.wav,case1,case1_2,sample_sample,case1,0.10403350607776929
E1_case4_5_sample_30_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E1\case4_5\sample_sample\E1_case4_5_sample_30_2_resampled.wav,case4,case4_5,sample_sample,case4,810.2071300753446
A10_case2_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A10\case2_1\sample_sample\A10_case2_1_sample_2_1_resampled.wav,case2,case2_1,sample_sample,case2,771.2775630439352
A10_case4_1_sample_3_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A10\case4_1\sample_sample\A10_case4_1_sample_3_1_resampled.wav,case4,case4_1,sample_sample,case4,770.9777076276519
A2_case3_5_sample_29_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A2\case3_5\sample_sample\A2_case3_5_sample_29_2_resampled.wav,case3,case3_5,sample_sample,case3,209.65486542244855
E3_case2_4_sample_21_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E3\case2_4\sample_sample\E3_case2_4_sample_21_2_resampled.wav,case2,case2_4,sample_sample,case2,255.8891203829411
A6_case4_10_sample_59_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A6\case4_10\sample_sample\A6_case4_10_sample_59_1_resampled.wav,case4,case4_10,sample_sample,case4,534.028959980761
E1_case4_10_sample_58_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E1\case4_10\sample_sample\E1_case4_10_sample_58_1_resampled.wav,case4,case4_10,sample_sample,case4,643.0906922673189
E3_case3_10_sample_55_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E3\case3_10\sample_sample\E3_case3_10_sample_55_1_resampled.wav,case3,case3_10,sample_sample,case3,208.03659908240408
A5_case4_5_sample_27_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A5\case4_5\sample_sample\A5_case4_5_sample_27_2_resampled.wav,case4,case4_5,sample_sample,case4,444.2586493419189
E11_case3_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E11\case3_2\sample_sample\E11_case3_2_sample_11_2_resampled.wav,case3,case3_2,sample_sample,case3,175.46923735313123
A4_case3_2_sample_12_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A4\case3_2\sample_sample\A4_case3_2_sample_12_2_resampled.wav,case3,case3_2,sample_sample,case3,396.8222170489011
E3_case1_2_sample_12_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E3\case1_2\sample_sample\E3_case1_2_sample_12_2_resampled.wav,case1,case1_2,sample_sample,case1,7.3170499376682585
A8_case4_11_sample_64_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A8\case4_11\sample_sample\A8_case4_11_sample_64_2_resampled.wav,case4,case4_11,sample_sample,case4,289.08892201797096
E6_case3_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E6\case3_2\sample_sample\E6_case3_2_sample_11_2_resampled.wav,case3,case3_2,sample_sample,case3,169.61336298958486
E1_case3_1_sample_6_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E1\case3_1\sample_sample\E1_case3_1_sample_6_1_resampled.wav,case3,case3_1,sample_sample,case3,642.698966292219
E5_case3_1_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E5\case3_1\sample_sample\E5_case3_1_sample_4_1_resampled.wav,case3,case3_1,sample_sample,case3,122.61254116328854
E5_case1_2_sample_10_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E5\case1_2\sample_sample\E5_case1_2_sample_10_2_resampled.wav,case1,case1_2,sample_sample,case1,0.6413268848123437
E6_case1_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E6\case1_1\sample_sample\E6_case1_1_sample_2_1_resampled.wav,case1,case1_1,sample_sample,case1,0.165047122391627
E9_case4_4_sample_24_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E9\case4_4\sample_sample\E9_case4_4_sample_24_1_resampled.wav,case4,case4_4,sample_sample,case4,670.3975640475719
E2_case1_1_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E2\case1_1\sample_sample\E2_case1_1_sample_11_2_resampled.wav,case1,case1_1,sample_sample,case1,0.10545810095266006
A4_case3_7_sample_40_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A4\case3_7\sample_sample\A4_case3_7_sample_40_1_resampled.wav,case3,case3_7,sample_sample,case3,885.2743159693532
A10_case3_10_sample_59_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A10\case3_10\sample_sample\A10_case3_10_sample_59_1_resampled.wav,case3,case3_10,sample_sample,case3,771.2014180128617
E7_case4_1_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E7\case4_1\sample_sample\E7_case4_1_sample_4_1_resampled.wav,case4,case4_1,sample_sample,case4,1440.8402187656243
A1_case2_2_sample_10_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A1\case2_2\sample_sample\A1_case2_2_sample_10_1_resampled.wav,case2,case2_2,sample_sample,case2,245.67536013751865
E11_case1_2_sample_8_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E11\case1_2\sample_sample\E11_case1_2_sample_8_2_resampled.wav,case1,case1_2,sample_sample,case1,0.3076606300839444
E7_case2_4_sample_22_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E7\case2_4\sample_sample\E7_case2_4_sample_22_2_resampled.wav,case2,case2_4,sample_sample,case2,577.1010552206134
E9_case3_1_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E9\case3_1\sample_sample\E9_case3_1_sample_4_1_resampled.wav,case3,case3_1,sample_sample,case3,670.1014414573879
E3_case2_4_sample_24_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E3\case2_4\sample_sample\E3_case2_4_sample_24_2_resampled.wav,case2,case2_4,sample_sample,case2,255.89272374492597
E11_case3_5_sample_30_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E11\case3_5\sample_sample\E11_case3_5_sample_30_2_resampled.wav,case3,case3_5,sample_sample,case3,175.45248117465434
E2_case4_11_sample_66_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E2\case4_11\sample_sample\E2_case4_11_sample_66_2_resampled.wav,case4,case4_11,sample_sample,case4,336.2426690442222
E6_case3_7_sample_42_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E6\case3_7\sample_sample\E6_case3_7_sample_42_1_resampled.wav,case3,case3_7,sample_sample,case3,378.92064620119504
A10_case4_5_sample_28_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A10\case4_5\sample_sample\A10_case4_5_sample_28_2_resampled.wav,case4,case4_5,sample_sample,case4,993.7955074176826
E2_case3_5_sample_26_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E2\case3_5\sample_sample\E2_case3_5_sample_26_2_resampled.wav,case3,case3_5,sample_sample,case3,336.27166301751015
E8_case3_7_sample_39_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E8\case3_7\sample_sample\E8_case3_7_sample_39_1_resampled.wav,case3,case3_7,sample_sample,case3,536.9083870215916
E4_case4_11_sample_61_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E4\case4_11\sample_sample\E4_case4_11_sample_61_2_resampled.wav,case4,case4_11,sample_sample,case4,169.53759553749865
A5_case2_2_sample_8_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A5\case2_2\sample_sample\A5_case2_2_sample_8_1_resampled.wav,case2,case2_2,sample_sample,case2,1133.2170533523276
E8_case4_1_sample_6_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E8\case4_1\sample_sample\E8_case4_1_sample_6_1_resampled.wav,case4,case4_1,sample_sample,case4,537.3502975057963
E1_case3_8_sample_45_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E1\case3_8\sample_sample\E1_case3_8_sample_45_2_resampled.wav,case3,case3_8,sample_sample,case3,810.1661764422736
E1_case4_7_sample_41_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E1\case4_7\sample_sample\E1_case4_7_sample_41_2_resampled.wav,case4,case4_7,sample_sample,case4,810.2414952539566
E11_case4_5_sample_28_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E11\case4_5\sample_sample\E11_case4_5_sample_28_2_resampled.wav,case4,case4_5,sample_sample,case4,175.40053024621687
A2_case3_11_sample_61_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A2\case3_11\sample_sample\A2_case3_11_sample_61_2_resampled.wav,case3,case3_11,sample_sample,case3,209.6446752842912
E9_case3_8_sample_47_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E9\case3_8\sample_sample\E9_case3_8_sample_47_2_resampled.wav,case3,case3_8,sample_sample,case3,129.38966821314366
E10_case3_7_sample_40_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E10\case3_7\sample_sample\E10_case3_7_sample_40_1_resampled.wav,case3,case3_7,sample_sample,case3,771.1963831366344
A5_case1_2_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A5\case1_2\sample_sample\A5_case1_2_sample_1_1_resampled.wav,case1,case1_2,sample_sample,case1,3.4626249263844784
E8_case3_11_sample_62_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E8\case3_11\sample_sample\E8_case3_11_sample_62_2_resampled.wav,case3,case3_11,sample_sample,case3,240.17817809880154
A1_case4_1_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A1\case4_1\sample_sample\A1_case4_1_sample_1_1_resampled.wav,case4,case4_1,sample_sample,case4,245.72695558546604
A5_case3_11_sample_65_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A5\case3_11\sample_sample\A5_case3_11_sample_65_2_resampled.wav,case3,case3_11,sample_sample,case3,444.2253680653803
E11_case1_2_sample_12_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E11\case1_2\sample_sample\E11_case1_2_sample_12_2_resampled.wav,case1,case1_2,sample_sample,case1,0.7510882872059881
A4_case1_2_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A4\case1_2\sample_sample\A4_case1_2_sample_1_1_resampled.wav,case1,case1_2,sample_sample,case1,1.7731748805198322
E2_case4_5_sample_28_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E2\case4_5\sample_sample\E2_case4_5_sample_28_2_resampled.wav,case4,case4_5,sample_sample,case4,336.24793995670547
E5_case3_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E5\case3_1\sample_sample\E5_case3_1_sample_2_1_resampled.wav,case3,case3_1,sample_sample,case3,122.61341647958739
E5_case3_4_sample_19_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E5\case3_4\sample_sample\E5_case3_4_sample_19_1_resampled.wav,case3,case3_4,sample_sample,case3,122.60809266779664
E6_case4_5_sample_26_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E6\case4_5\sample_sample\E6_case4_5_sample_26_2_resampled.wav,case4,case4_5,sample_sample,case4,169.69007425951065
E6_case3_2_sample_8_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E6\case3_2\sample_sample\E6_case3_2_sample_8_2_resampled.wav,case3,case3_2,sample_sample,case3,169.59826310538955
A6_case2_2_sample_8_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A6\case2_2\sample_sample\A6_case2_2_sample_8_1_resampled.wav,case2,case2_2,sample_sample,case2,533.9577203504166
E3_case1_2_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E3\case1_2\sample_sample\E3_case1_2_sample_2_1_resampled.wav,case1,case1_2,sample_sample,case1,6.24338802295992
E10_case2_1_sample_5_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E10\case2_1\sample_sample\E10_case2_1_sample_5_1_resampled.wav,case2,case2_1,sample_sample,case2,771.2316851098917
E9_case4_7_sample_38_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E9\case4_7\sample_sample\E9_case4_7_sample_38_2_resampled.wav,case4,case4_7,sample_sample,case4,129.37521292120502
A5_case3_10_sample_56_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A5\case3_10\sample_sample\A5_case3_10_sample_56_1_resampled.wav,case3,case3_10,sample_sample,case3,1134.6598963291449
A4_case2_1_sample_3_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A4\case2_1\sample_sample\A4_case2_1_sample_3_1_resampled.wav,case2,case2_1,sample_sample,case2,885.4487216273033
E10_case4_2_sample_7_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E10\case4_2\sample_sample\E10_case4_2_sample_7_2_resampled.wav,case4,case4_2,sample_sample,case4,139.6597863301865
E11_case3_10_sample_57_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E11\case3_10\sample_sample\E11_case3_10_sample_57_1_resampled.wav,case3,case3_10,sample_sample,case3,291.5003694327048
E3_case4_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E3\case4_2\sample_sample\E3_case4_2_sample_11_2_resampled.wav,case4,case4_2,sample_sample,case4,255.91540131037925
E1_case4_1_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E1\case4_1\sample_sample\E1_case4_1_sample_4_1_resampled.wav,case4,case4_1,sample_sample,case4,642.9082430360652
A9_case1_2_sample_5_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A9\case1_2\sample_sample\A9_case1_2_sample_5_1_resampled.wav,case1,case1_2,sample_sample,case1,0.6963040081636791
A1_case1_1_sample_12_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A1\case1_1\sample_sample\A1_case1_1_sample_12_2_resampled.wav,case1,case1_1,sample_sample,case1,0.4216833903276438
E6_case4_7_sample_42_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E6\case4_7\sample_sample\E6_case4_7_sample_42_2_resampled.wav,case4,case4_7,sample_sample,case4,169.6880273514639
E8_case4_11_sample_62_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E8\case4_11\sample_sample\E8_case4_11_sample_62_2_resampled.wav,case4,case4_11,sample_sample,case4,240.11024907269993
A4_case4_7_sample_42_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A4\case4_7\sample_sample\A4_case4_7_sample_42_2_resampled.wav,case4,case4_7,sample_sample,case4,396.6331428116416
A4_case3_5_sample_27_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A4\case3_5\sample_sample\A4_case3_5_sample_27_2_resampled.wav,case3,case3_5,sample_sample,case3,396.7872947138837
E3_case1_1_sample_9_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E3\case1_1\sample_sample\E3_case1_1_sample_9_2_resampled.wav,case1,case1_1,sample_sample,case1,9.744141219800497
E3_case3_10_sample_60_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E3\case3_10\sample_sample\E3_case3_10_sample_60_1_resampled.wav,case3,case3_10,sample_sample,case3,208.03491142279327
A10_case4_11_sample_65_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A10\case4_11\sample_sample\A10_case4_11_sample_65_2_resampled.wav,case4,case4_11,sample_sample,case4,993.7038055047766
E11_case3_2_sample_12_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E11\case3_2\sample_sample\E11_case3_2_sample_12_2_resampled.wav,case3,case3_2,sample_sample,case3,175.45963675973942
E7_case2_2_sample_10_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E7\case2_2\sample_sample\E7_case2_2_sample_10_1_resampled.wav,case2,case2_2,sample_sample,case2,1440.788381657491
E11_case3_4_sample_23_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E11\case3_4\sample_sample\E11_case3_4_sample_23_1_resampled.wav,case3,case3_4,sample_sample,case3,291.52164914800113
